CV Test Sol
  3.  3.  1.  8.  2.  3.  3.  1.  2.  3.  3.  2.  4.  3.  6.  2.  3.  4.
  3.  1.  2.  1.  8.  4.  2.  2.  3.  3.  2.  4.  3.  3.  7.  3.  2.  3.
  3.  3.  3.  3.  4.  4.  4.  4.  3.  5.  4.  7.  6.  0.  4.  0.  5.  0.
  4.  3.  6.  2.  3.  5.  0.  1.  4.  2.  9.  3.  3. 26.  2.  1.  6.  0.
  6.  3.  3.  4.  5.  5.  7.  0.  2. 26.  4.  5.  2.  6.  3.  1.  6.  2.
  1.  6.  7.  3.  2.  4. 25.  2.  5.  4.  3.  8. 10.  6.  3.  6.  0.  0.
  1.  0.  1.  1.  1.  0.  1.  1.  1.  0.  1.  0.  0.  1.  1.  1.  1.  1.
  1.  1.  1.  0.  0.  1.  0.  0.  0.  1.  1.  0.  1.  1.  1.  1.  1.  1.
  0.  1.  0.  0.  0.  1.  1.  1.  1.  1.  0.  1.  0.  0.  1.  1.  1.  1.
  1.  0.  1.  1.  1.  1.]"
1.01362183212665 1.026952395966839 "[ 3.  2.  3.  4.  3.  5.  2.  4.  3.  3.  6.  5.  2.  4.  1.  3.  4.  3.
  2.  3.  4.  5.  2.  4.  4.  2.  2.  3.  3.  2.  1.  5.  2.  3.  3.  2.
  4.  1.  3.  2.  3.  2.  4.  2.  2.  3.  3.  5.  2.  4.  1.  1.  2.  2.
  6.  1.  3.  4.  3.  1.  5.  6.  4.  5.  4.  5.  5.  3.  4.  5. 10.  5.
  3. 15.  5.  3.  0.  6.  0.  6.  6.  2.  9.  0.  0.  3.  7.  3.  4.  3.
  5.  3.  3.  5.  4.  5.  7.  1.  1.  3.  5.  4.  2.  3.  3.  0.  1.  2.
  0.  6. 21.  3.  2.  3.  4.  2.  6.  4.  2.  4.  6.  8.  4.  6.  0.  0.
  1.  0.  1.  1.  0.  0.  1.  0.  1.  0.  1.  1.  0.  1.  1.  0.  1.  1.
  1.  0.  0.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.
  1.  1.  1.  1.  0.  1.  0.  0.  1.  1.  1.  1.  1.  0.  0.  1.  1.  1.
  1.  0.  1.  1.  1.  1.]"
1.0059884944791764 1.01401861061263 "[ 4.  1.  2.  4.  3.  5.  2.  5.  2.  3.  6.  3.  2.  1.  1.  4.  3.  1.
  3.  4.  1.  5.  4.  4.  3.  2.  3.  2.  3.  2.  4.  4.  6.  4.  5.  6.
  2.  2.  5.  1.  4.  3.  2.  1.  2.  3.  2.  5.  3.  4.  2.  2.  2.  1.
  3.  3.  2.  5.  4.  2.  5.  4.  5.  5.  7.  4.  5.  1.  3.  5. 13.  4.
  4.  3.  3.  6.  3. 13.  0.  5.  6.  2.  4.  2.  2.  7.  4.  2.  4.  2.
  0.  5.  3.  3.  5.  6.  8.  0.  0.  0.  4.  4.  3.  5.  3.  0.  2.  0.
  4.  6. 12.  3.  1.  3. 25.  2.  7.  5.  4.  4.  9.  6.  4.  4.  1.  0.
  1.  0.  1.  0.  1.  0.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.
  1.  1.  0.  1.  0.  0.  0.  0.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.
  1.  0.  1.  1.  0.  1.  1.  0.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.
  1.  0.  1.  1.  1.  1.]"
1.0067664302544876 1.0011838284715022 "[ 2.  3.  2.  5.  3.  4.  3.  4.  2.  2.  4.  5.  3.  3.  1.  1.  3.  2.
  1.  2.  5.  5.  2.  2.  3.  1.  2.  3.  3.  2.  4.  4.  6.  1.  4.  4.
  3.  2.  2.  1.  3.  1.  8.  1.  2.  3.  4.  5.  3.  4.  7.  4.  2.  3.
  5.  3.  2.  5.  2.  2.  4.  5.  4.  4.  5.  7. 20.  5.  4. 14.  0.  5.
  4. 15.  7.  4.  4.  4. 26. 10.  1.  3.  7.  3.  2.  3.  5.  3.  1.  2.
  9.  2.  3.  3.  5.  5.  6.  0.  1.  3.  6. 11.  3.  3.  5.  0.  3.  1.
  0.  6.  4.  4.  3.  2.  1.  4.  3.  5.  4.  4.  8.  7.  3.  6.  1.  0.
  1.  0.  1.  1.  1.  0.  1.  0.  1.  1.  1.  0.  0.  1.  1.  1.  0.  1.
  1.  1.  0.  0.  1.  0.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.
  0.  0.  1.  1.  0.  1.  1.  0.  1.  1.  1.  1.  0.  0.  0.  1.  1.  1.
  1.  1.  1.  1.  1.  1.]"
1.025582325741753 0.9986807988147982 "[ 3.  1.  4.  4.  3.  4.  1.  5.  3.  2.  4.  4.  3.  3.  3.  3.  4.  2.
  3.  4.  3.  5.  3.  7.  2.  4.  2.  3.  3.  3.  4.  4.  5.  2.  5.  6.
  3.  3.  4.  2.  6.  3.  1.  1.  3.  2.  3.  5.  2.  3.  5.  1.  1.  2.
  4.  6.  3.  6.  4.  2.  5.  4.  5.  5.  4.  4.  7.  4.  3.  5. 13.  6.
  3.  8.  5.  5.  3.  5.  0.  4.  7.  2.  7.  3.  0.  2.  2.  2.  6.  0.
  5.  4.  5.  4.  5.  6.  7.  0.  2.  4.  7.  7.  6.  6.  4.  1.  0.  2.
  1.  5.  4.  3.  2.  3. 14.  2.  6.  5.  0.  6.  8.  6.  3.  6.  1.  1.
  1.  1.  1.  0.  1.  0.  1.  0.  0.  0.  1.  0.  0.  1.  0.  1.  1.  1.
  0.  1.  0.  1.  1.  1.  0.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.
  1.  1.  0.  1.  0.  0.  1.  1.  1.  1.  0.  1.  0.  0.  1.  1.  1.  1.
  1.  0.  1.  1.  1.  0.]"
1.0127313661936796 0.9743346466966578 "[ 1.  2.  1.  8.  2.  4.  3.  2.  2.  2.  4.  5.  2.  3.  2.  3.  3.  2.
  2.  2.  3.  2.  2.  4.  3.  4.  2.  2.  3.  2.  3.  4.  6.  2.  5.  8.
  4.  2.  5.  2.  2.  1.  4.  1.  1.  3.  2.  7.  3.  4.  8.  5.  2.  3.
  3.  3.  3.  6.  3.  4.  4.  5.  4.  5.  5.  0.  5.  5.  3.  5.  5.  4.
  2. 18.  4.  4.  3.  6. 25.  1.  5.  2.  3.  4.  3.  5. 11.  3.  3.  0.
  5.  2.  4.  8.  5.  5.  6.  0.  2.  2.  4.  4.  1.  4.  4.  0.  0.  2.
  3.  5.  9.  4.  2.  2. 13.  2.  6.  6.  0.  4.  6.  6.  7.  7.  1.  1.
  1.  0.  1.  1.  1.  0.  1.  0.  1.  0.  1.  1.  0.  0.  1.  1.  1.  1.
  1.  1.  0.  0.  0.  0.  1.  0.  1.  1.  1.  0.  0.  1.  1.  1.  1.  0.
  0.  0.  1.  1.  0.  1.  0.  0.  1.  1.  0.  1.  0.  0.  1.  1.  1.  1.
  1.  0.  1.  1.  1.  1.]"
1.0113195949546885 1.0124554996499142 "[ 2.  2.  1.  6.  3.  4.  3.  1.  2.  5.  5.  6.  3.  5.  1.  3.  3.  2.
  2.  3.  3.  3.  3.  4.  4.  2.  2.  3.  3.  2.  5.  6.  5.  2.  4.  2.
  3.  1.  5.  1.  4.  3.  5.  1.  2.  4.  2.  5.  1.  4.  3.  1.  3.  3.
  3.  3.  3.  5.  4.  3.  4.  7.  5.  5.  3.  7.  5.  1.  3.  9. 13.  4.
  3. 15.  9.  3.  2.  5.  1.  6.  6.  2.  6.  2.  1.  4.  0.  3.  3.  2.
  4.  4.  4.  3.  4.  4.  7.  0.  0.  3.  7.  5.  2.  3.  2.  0.  6.  0.
  2.  5.  6.  4.  2.  2. 14.  3.  5.  5.  4.  9.  7.  6.  0.  5.  0.  1.
  1.  0.  0.  1.  1.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  1.  1.
  0.  1.  0.  1.  1.  0.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.
  0.  0.  0.  1.  0.  1.  1.  1.  1.  1.  0.  1.  0.  0.  0.  1.  0.  1.
  1.  0.  1.  1.  0.  1.]"
1.0084165132796712 1.0126539082880683 "[ 4.  2.  1.  1.  3.  2.  3.  4.  3.  2.  6.  5.  2.  1.  3.  4.  4.  2.
  3.  2.  1.  5.  3.  6.  4.  2.  3.  3.  3.  2.  3.  4.  1.  1.  3.  3.
  4.  2.  4.  2.  4.  2.  2.  1.  3.  4.  2.  7.  3.  3.  2.  1.  3.  3.
  3.  3.  3.  6.  4.  2.  4.  5.  4.  5.  5. 26.  5.  4.  2.  5.  9.  5.
  4.  5.  7.  4.  4.  5.  0.  5.  2.  3.  3.  0.  1.  5.  5.  2.  3.  3.
  3.  4.  4.  3.  5.  5.  6.  0.  0.  4.  5.  4.  5.  6.  4.  0.  0.  5.
  0.  5.  7.  3.  0.  3.  8.  3.  3.  6.  0.  4.  8.  6.  3.  6.  1.  1.
  1.  0.  0.  1.  1.  0.  1.  1.  0.  0.  1.  0.  0.  1.  0.  0.  1.  1.
  0.  0.  0.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.
  1.  1.  0.  1.  0.  1.  1.  0.  1.  1.  0.  1.  0.  0.  0.  0.  1.  1.
  1.  0.  0.  1.  1.  1.]"
1.0021402325741025 1.010819967686454 "[ 1.  2.  4.  4.  3.  5.  2.  5.  3.  3.  4.  3.  1.  5.  3.  1.  5.  1.
  6.  3.  3.  3.  5.  4.  4.  1.  2.  2.  3.  2.  4.  5.  6.  2.  4.  2.
  4.  1.  3.  1.  4.  2.  1.  3.  3.  4.  4.  5.  3.  4.  3.  8.  2.  1.
  4.  2.  2.  4.  3.  2.  4.  4.  3.  4.  4.  4.  8.  4.  3.  7. 15.  4.
  4. 15.  5.  4.  0.  6.  0.  4.  4.  3.  2.  1.  0.  5.  6.  3.  5.  2.
  4.  4.  3.  4.  6.  5.  6.  0.  0.  4.  6.  5. 15.  4.  4.  0.  4.  3.
  1.  5.  1.  4.  2.  2.  4.  2.  5.  6.  3.  4.  8.  7.  3.  6.  1.  0.
  1.  0.  0.  0.  1.  0.  1.  0.  0.  0.  1.  0.  0.  1.  0.  1.  1.  1.
  1.  1.  0.  1.  0.  0.  0.  0.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.
  0.  0.  0.  1.  0.  1.  0.  1.  1.  1.  0.  1.  0.  0.  1.  1.  1.  1.
  1.  0.  1.  1.  0.  1.]"
1.0134025127722337 0.9917230049276292 "[ 4.  1.  1.  5.  3.  3.  2.  5.  2.  5.  6.  5.  2.  4.  2.  4.  2.  2.
  1.  4.  5.  5.  4.  3.  3.  4.  2.  3.  2.  2.  3.  4.  5.  1.  6.  4.
  4.  1.  6.  2.  3.  3.  6.  2.  2.  4.  3.  5.  1.  4.  7.  1.  2.  5.
  4.  2.  3.  2.  3.  3.  4.  7.  5.  5.  3. 14. 15.  0.  3.  6. 26.  4.
  4.  7.  4.  2.  0.  6.  0.  9.  6.  3.  6.  3.  0.  5. 11.  3.  4.  0.
  4.  5.  3.  6.  5.  5.  6.  0.  3. 25.  4.  5.  2.  5.  5.  1.  0.  0.
  3.  6.  7.  3.  0.  2.  6.  1.  4.  4.  2.  5.  4.  6.  4.  5.  0.  1.
  1.  0.  1.  0.  1.  0.  1.  0.  0.  1.  1.  1.  0.  1.  1.  1.  0.  1.
  1.  1.  0.  1.  0.  0.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
  0.  0.  1.  1.  0.  1.  1.  1.  1.  1.  0.  1.  0.  0.  0.  1.  1.  1.
  1.  0.  1.  1.  1.  1.]"
1.0153913041376597 1.0048493019570364 "[ 4.  2.  1.  3.  3.  3.  2.  4.  2.  2.  2.  4.  1.  3.  2.  1.  4.  2.
  3.  3.  3.  2.  4.  5.  4.  4.  2.  3.  3.  2.  5.  3.  3.  2.  5.  6.
  4.  3.  8.  1.  1.  3.  7.  1.  2.  3.  1.  4.  3.  5.  6.  1.  6.  1.
  4.  3.  3.  4.  3.  2.  4.  5.  5.  2.  4. 15. 18. 17.  3.  5.  9. 26.
  4.  3.  4.  3.  3.  6.  0. 10.  5.  3.  6.  2.  2.  2.  1.  3.  3.  0.
  4.  5.  3.  3.  4.  6.  5.  0.  1.  0.  4.  9.  2.  6.  4.  3.  0.  0.
  0.  6. 26.  4.  2.  3.  9.  4.  3.  6.  3.  4.  2.  7.  4.  5.  1.  0.
  1.  0.  1.  1.  1.  0.  1.  0.  0.  1.  1.  0.  0.  1.  0.  1.  1.  1.
  1.  0.  0.  1.  0.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  0.  1.  0.  0.  0.  1.  0.  1.
  1.  0.  1.  1.  1.  1.]"
1.0056973687009234 1.0131303596279786 "[ 5  1  4  5  5  4  2  5  1  1  2  4  2  1  1  4  3  2  6  4  4  2  2  2
  1  3  3  2  2  2  2  2  4  2  6  2  3  1  2  2  1  8  1  1  4  4  3  6
  4  5  4  8  4  3  6  5  2  6  4  3  6  4  4  0  4  4 26  0  3  3 13  6
  2  4  6  3  1  0  0  7  6  1  2  4  1  4  0  2  5  0  9  1  7  5  3  5
  7  0  0 26  3  8  1  3  2  0  6  2  2  6  2  3  2  4 14  4  3  6  3  4
 26  5 10  5  0  1  1  0  1  1  1  0  1  1  1  0  1  1  0  1  1  1  1  1
  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  0  0  1  1  1
  1  1  1  1  1  1  0  0  1  1  1  0  1  0  1  1  0  1]"
1.0079347003074726 1.0228601910059971 "[ 3  2  8  2  3  3  5  2  8  3  2  5  1  4  1  4  3  1  7  2  5  3  2  6
  4  4  2  3  1  4  6  5  4  3  3  5  5  8  4  4  5  1  4  1  2  2  3  4
  4  2  4  1  2  1  4  2  3  1  3  3  5  6  4  0  1  7  6  2  3  9 17  6
  2  2  8  4  1  6  1 10  8  3  7  0  1  2  1  1  4  2  4  2  3  4  5  5
  7  0  2  3  3  2  7  3  1  1  3  1  1  6 26  4  3  5  7  4  8  7  0  6
  6  3  4  5  0  1  1  0  1  1  0  0  1  0  0  1  0  1  0  0  1  1  0  1
  1  1  0  1  0  1  1  0  1  1  1  1  1  1  1  1  1  1  1  0  0  1  0  1
  1  0  1  1  1  1  0  0  1  1  1  1  1  0  1  1  0  1]"
1.005880083419933 0.9925817589315288 "[ 5  2  2  5  4  4  3  2  1  1  6  6  2  3  1  3  3  1  3  2  3  2  5  3
  4  4  3  4  4  4  8  2  6  1  5  6  6  1  4  1  4  2  1  1  4  3  2  6
  1  4  2  1  3  5  4  8  3  4  3  1  4  5  5  5  7  3  5  5  2  3 11  6
  3  4  5 26  3  5  0  4  6  2 26  4  3 13  0 26  5  0  9  4  4  4  6  5
  7  0  5  3  7  5  3  5  6  1  0  2  2  5  8  3  2  7  8  4  3  5  0  5
  2  5  4  4  0  1  1  0  0  0  0  0  1  0  1  0  1  0  0  1  0  1  0  1
  0  1  0  1  1  1  1  1  1  0  0  1  1  1  1  1  1  0  1  0  0  1  0  1
  1  0  1  1  1  1  1  0  1  1  1  1  1  0  1  1  1  1]"
1.0053824587293148 1.0019151544793168 "[ 3  2  3  6  1  3  2  4  2  6  2  4  3  1  2  3  3  1  1  2  2  3  2  2
  3  4  4  3  2  4  2  5  7  3  5  2  5  3  5  2  2  8  2  1  2  3  4  5
  8  3  2  8  5  8  4  5  2  4  4  2  5  4  3  3  3  5  3  3  3  3 17 12
  2  4  7  4  0  6  0  7  7  3  4  3  1  4  2  4  8  0  8  2 26  6  3  7
  8  0  2  3  5 26  5  3 26  0  4  0  0  6  4  4 26  4 26  2  2  5  0  1
  2  6  2  5  0  1  1  0  1  0  0  0  1  0  1  0  0  1  0  1  1  1  1  1
  1  1  0  1  0  0  0  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  0  1
  1  0  1  1  1  1  1  0  1  1  1  1  1  0  1  1  1  1]"
1.0151320433493656 0.99615635493483 "[ 3  2  1  8  2  3  2  3  2  4  6  5  3  3  1  4  3  8  2  3  2  5  2  6
  3  4  2  3  3  3  4  5  7  4  5  3  3  1  4  2  2  2  3  1  3  4  8  4
  3  3  3  1  2  6  4  4  3  8  3  2  4  4  5  4  5  4  5  1  2  5  5  3
  4  3  4  4  6  6  0  4  2  2  4  2  0  2  2  3  8  0  1 21  3  4  4  5
  8  0  1  3  5  4  2  5 20  0  2  2  1  7  3  4  3  4 19  2  2  4  5 12
  9  5  4  5  0  1  1  0  1  0  1  0  1  0  1  0  1  1  0  1  1  1  1  1
  1  0  0  1  0  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1
  1  0  1  1  1  1  0  0  1  1  1  1  1  0  1  1  1  1]"
1.003046329714181 1.0406697081151912 "[ 4  1  1  4  3  5  2  2  2  2  3  5  2  1  3  4  8  1  3  3  3  5  4  6
  3  2  2  3  3  2  5  5  5  3  5  6  3  4  5  2  4  2  4  2  3  2  3  5
  3  3  2  3  2  3  4  2  2  6  4  2  4  5  4  5  4 14  5  4  3  5 13  4
  4 15  4  4  2  5  0  6  4  2  6  0  0 11  1  1  5  1  3  3  4  4  5  5
  6  0  1  3  7  4 15  3  3  0  3  5  0  6  7  3  2  3  4  3  7  6  2  2
  4  7  3  5  1  1  1  0  1  0  1  0  1  1  1  0  1  0  0  1  0  1  1  1
  0  1  0  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  0  1  0  1  0  1
  1  1  1  1  0  1  1  0  1  1  1  1  1  0  1  1  1  1]"
1.0117669830409746 1.0164622802593193 "[ 3  2  3  4  5  5  1  6  1  2  3  5  2  4  3  4  4  2  4  3  4  2  4  2
  4  8  3  3  2  2  4  4  6  1  5  2  4  1  6  2  2  2  3  1  5  2  2  6
  2  3  7  3  2  3  4  2  2  2  4  2  5  5  4  0  4 14 14  4  3  5 13 26
  2 15  4  5  6  7  0  4  4  3 26  0  1  2  7  7  5  0  8  1  5  4  4  5
  8 26  1  2  6  0  8  6  6  0  0  1  2  5  3  3  3  3  4  3  7  6  0 26
  7  4  3  5  0  1  1  1  1  0  1  0  1  0  1  0  0  0  0  0  0  1  1  1
  0  1  0  1  0  0  1  1  1  1  1  1  1  1  1  1  1  1  0  0  1  1  0  1
  1  1  1  1  1  1  0  0  1  1  1  1  1  0  1  1  1  1]"
1.006016251534496 1.0147594841621577 "[ 5  1  4  5  5  4  2  5  1  1  2  4  2  1  1  4  3  2  6  4  4  2  2  2
  1  3  3  2  2  2  2  2  4  2  6  8  3  1  2  2  1  2  1  1  4  4  3  6
  4  5  4  8  4  3  6  5  2  6  4  3  6  4  4  0  4  4  7  0  3  3 13  6
  2  4  6  3  1  0  0  7  6  1  2  4  1  4  0  2  5  0  9  1  7 23  3  5
  7  0  0  6  3  8  1  3  2  0  6  2  2  6  2  3  2  4 14  4  3  6  3  4
  3  5 10  5  0  1  1  0  1  0  1  0  1  1  1  0  1  1  0  1  1  1  1  1
  1  1  0  1  1  0  0  1  1  1  1  0  1  1  1  1  1  1  1  0  0  1  1  1
  1  1  1  1  1  1  0  0  1  1  1  0  1  0  1  1  0  1]"
1.011946702725642 1.0367621465208066 "[ 3  1  2  3  3  4  3  2  3  1  3  5  3  2  5  3  3  1  1  4  2  4  4  5
  3  2  3  2  2  2  5  3  6  4  5  5  5  8  4  3  3  4  3  2  3  3  3  6
  2  3  7  2  3  3  5  8  2  8  3  3  4  6  6  4  3  3 16  7  4  8  7  7
  5  7  5  5  6  8 14  7  4  2  5  3  3  3 26  3  4  3  5 15  3  4  5  6
  7  0  1  6  7  6  3  2  5  0  3  3  1  6 14  4  2  4  5  4  4  6  2  8
 18  7  4  5  0  0  1  0  1  0  1  0  0  0  1  0  0  0  0  0  0  1  0  0
  1  0  0  1  0  1  1  0  1  0  1  1  1  1  1  1  1  1  1  1  1  1  0  1
  1  1  1  1  0  1  1  0  0  1  1  1  1  0  1  1  0  1]"
1.0120580775663268 1.0019336509547496 "[ 3  2  8  2  3  3  5  2  2  3  2  5  1  4  1  4  3  1  7  2  5  3  2  6
  4  4  2  3  1  4  6  8  4  3  3  5  5  2  4  4  5  1  4  1  2  2  3  4
  4  2  4  1  2  1  4  2  5  1  3  3  5  6  4  0  1  5  5  2  3  9 17  6
  2  2  7  4  0  6  1 11  8  3  7  0  1  2  0  1  4 26  4  2  3  4  5 26
  7  0  2  3  3  1  7  3  1  1  3  1  1  6  4  4  3  3  7  4  8  7  0  6
  6  3  4  5  0  1  1  0  1  1  0  0  1  0  0  1  0  1  0  0  1  1  0  1
  1  1  0  1  0  1  1  0  1  1  1  1  1  1  1  1  1  1  1  0  0  1  0  1
  1  0  1  1  1  1  0  0  1  1  1  1  1  0  1  1  0  1]"
1.008005451236928 1.015855565431775 "[ 6  2  1  4  1  4  3  2  3  5  6  5  2  3  1  4  4  1  1  3  3  3  4  6
  3  4  2  3  2  2  4  4  7  3  5  4  3  3  5  1  4  3  4  1  3  4  2  8
  3  3  1  1  2  3  8  2  2  4  3  2  5  5  4  3  4 14  5 26  3  5  5  6
  3 15  4  5  2  5  0 10  6  3  6  3  1 11  2  3  5  2  8  3  3  6  4  5
  7  0  4  4  7  3  2  3  3  0  3  5  0  5  7  4  2  3 14  3  7 26  5  3
  2  7  7  5  0  1  1  0  1  0  0  0  1  0  1  0  1  0  0  1  1  0  1  1
  1  1  0  1  1  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  0  1
  1  1  1  1  0  1  0  0  0  1  1  1  1  1  1  0  1  1]"
1.021068233455663 1.0311783652624895 "[ 6  2  8  4  3  4  3  2  1  5  3  5  2  3  3  4  4  1  3  3  3  3  4  3
  4  2  2  3  2  4  5  4  5  1  5  6  3  4  5  1  4  3  4  2  3  2  2  5
  3  3  2  3  4  3  4  2  2  2  3  2  4  5  4  3 26 14  5  4  3  5 13  6
  4 15  4  5  2  9  0  4  4  3  6  1  1 11  1  1  5  1  6  3  4  4  5  5
  6  0  4  4  7  4  2  3  3  0  3  5  0 15  7  4  2  3  4  3  7  6  2  3
  4  7  3  5  0  1  1  0  1  0  1  1  1  1  1  0  1  0  0  1  0  1  1  1
  0  1  0  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  0  1  0  1
  1  1  1  1  0  1  1  0  0  1  1  1  1  1  1  1  1  1]"
1.0137475458571248 1.019347119623926 "[ 4  1  3  4  3  5  2  6  2  2  4  6  2  1  3  3  4  2  3  3  3  5  4  6
  3  2  2  3  3  2  4  5  5  3  5  2  3  1  5  2  4  2  2  2  2  4  3  5
  3  3  7  1  2  3  4  3  2  6  4  2  4  5  4  5  4 14 14  4  3  5 13  4
  4 15  4  4  2  6  2  6  4  2  6  0  0  2 26  2  5  1  3  3 26  4  5  5
  6  0  1  3  7  7 15  6  4  0  3  5  0  6  4  3  2  3  4  4  4  6  2  2
  7  7  3  5  1  1  1  0  1  0  1  0  1  0  1  0  1  0  0  1  0  1  1  1
  1  1  0  0  1  1  0  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  0  1
  1  0  1  1  0  1  1  0  1  1  1  1  1  0  1  1  1  1]"
1.0088919559432548 0.993025948714283 "[ 8  1  1  8  3  4  3  6  3  2  3  5  2  1  1  4  3  2  5  4  4  3  4  4
  3  5  8  3  2  2  1  5  6  3  5  4  4  3  4  2  3  2  2  1  5  4  2  5
  2  4  1  1  4  2  3  2  2  3  3  2  5  5  5  4  4  4  2  3  2 26  2  3
  1  4  3  5  3  6  0  6  6  3  3  3  1  8  1  3  3  0  4  2  4  6  5  5
  7  0  3  4  6  3  5  2  6  0  6  5 26  5  0  4  2  7  7  2  3  4  0  5
  3  7  1  5  0  1  1  0  1  1  1  0  1  0  1  0  1  1  0  1  1  0  1  1
  1  1  0  0  1  1  0  1  0  0  1  1  1  1  1  1  1  1  0  1  0  0  0  1
  1  1  1  0  1  1  0  0  1  1  1  0  1  1  1  0  1  1]"
1.0100015501720312 1.0313193621732395 "[ 3  2  3  6  1  3  2  4  2  6  2  4  3  1  2  3  3  1  1  2  2  3  2  2
  3  4  4  3  2  4  2  5  7  3  5  2  5  3  5  2  2  3  2  1  2  3  4  5
  2  3  2  1  5  8  4  5  2  4  4  2  5  4  3 26  3  5  3  3  3  3 17 12
  2  4  7  4  0  6  0  7  7  3  4  3  1  4  2  4  8  0  8  2  7  6  3  7
  8 26  2  3  5  3  5  3 26  0  4  0 26  6  4  4 26  4 26  2  2  5  0  1
  2  6  2  5  0  1  1  0  1  0  0  0  1  1  1  0  0  1  0  1  1  1  1  1
  1  1  0  1  1  0  0  1  1  0  1  1  0  1  1  1  1  1  1  0  1  1  0  1
  1  0  1  1  1  1  1  0  1  1  1  1  1  0  1  1  1  1]"
1.0014327769064324 1.0056834831982704 "[ 5  2  1  4  3  4  3  3  2  2  3  5  2  3  3  4  4  2  2  2  4  2  2  4
  2  4  2  3  4  2  4  1  6  2  4  6  5  1  3  1  4  2  3  1  3  3  3  4
  4  3  1  1  2  1  4  3  3  8  4  2  4  7  3  5  4  4  5  2  3  7 10  4
  5  7  5 26  6  5  5  6  4  2  7  1  1  5  1  3  5  3  8  1  5 11 26  6
  6  0  0  2  6  4  1  4  5  0  0  1  4  6  7  4  3  3 11 26  4  4  1  4
 26  4  5  4  1  0  1  0  1  0  1  0  1  0  1  0  1  1  0  1  1  1  1  1
  0  1  0  0  0  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  0  1  1  1
  1  0  1  1  0  1  0  0  1  1  0  1  1  1  1  1  0  1]"
1.0062202623004086 1.0222361661397148 "[ 2  1  2  4  4  4  2  2  2  4  2  4  2  1  1  1  4  2  1  4  3  1  3  2
  4  2  4  3  3  2  2  3  4  2  4  3  5  2  4  3  8  3  2  2  4  3  4  6
  2  4  2  1  3  2  5  1  2  5  1  3  4  4  3  4  4 10 14  6  3 16 15  6
  4  2  4  3  5  5 23  8  6  3 19  2  0  2  0  5  2  0  9  3  3  7  5  5
  6  0  0  2  8  4  2  5  4  1  1  0  1  6  4  3  0  3  8  5  8  6  3  4
  6  4 26  5  0  1  1  0  1  1  1  0  1  0  1  1  1  0  0  1  0  1  0  1
  1  1  0  1  0  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  1
  1  1  1  1  0  1  0  0  1  0  1  1  1  0  1  1  0  1]"
1.0025806569833622 1.0019113283440295 "[ 4  2  4  1  5  4  5  8  1  3  6  7  2  3  2  3  3  1  5  4  6  3  2  3
  3  4  3  8  2  2  5  5  5  3  5  2  5  2  4  1  4  3  1  1  3  1  1  7
  2  8  2  8  3  3  4  3  2  1  3  3  5  4  3  6  4 10  8  6  2  5  9 25
  4 16  0  5  3  6  0  3  4  2  5  2  1  3  3  2  4  1  8  0  2  4  5  5
  7  0  0  2  6 12  2  4  3  0  1  5  0  6  4  5  7  1  5  2 11  5  0  4
 26  9  2  5  1  1  1  0  0  0  0  0  1  1  1  0  1  0  0  1  1  1  1  1
  0  0  0  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  0  1  1
  1  1  1  1  0  1  0  0  0  0  1  0  1  0  1  0  1  1]"
1.012900983404054 1.0054047830720367 "[ 4  8  3  4  3  5  2  6  2  2  4  6  2  1  3  3  4  2  3  3  3  5  8  6
  3  2  2  3  3  2  4  5  5  3  5  2  3  1  8  2  4  2  2  2  2  4  3  5
  3  8  7  1  2  3  4  3  2  6  4  2  4  5  4  5  4 14 14  4  3  5 26  4
  4 15  4  4  2  6 26  6  4  2  6  0  0  2 11  2  5  1  3  3  3  4  5  5
  6  0  1  3  7  7 15  6  4  0  3  5  0  6 26  3  2  3  4  4  4  6 26 26
  7  7  3  5  1  1  1  0  1  0  1  0  1  0  1  0  1  0  0  1  0  1  1  1
