,mslpEurope_cluster1,mslpEurope_cluster2,mslpEurope_cluster3,mslpEurope_cluster4,mslpEurope_cluster5,smEurope_cluster1,smEurope_cluster2,smEurope_cluster3,smEurope_cluster4,smEurope_cluster5,tmaxEurope_cluster1,tmaxEurope_cluster2,tmaxEurope_cluster3,tmaxEurope_cluster4,tmaxEurope_cluster5,z500Europe_cluster1,z500Europe_cluster2,z500Europe_cluster3,z500Europe_cluster4,z500Europe_cluster5,sstWorld_cluster1,sstWorld_cluster2,sstWorld_cluster3,sstWorld_cluster4,sstWorld_cluster5,sstMediterranean_cluster1,sstMediterranean_cluster2,sstMediterranean_cluster3,sstMediterranean_cluster4,sstMediterranean_cluster5,olrTropics_cluster1,olrTropics_cluster2,olrTropics_cluster3,olrTropics_cluster4,olrTropics_cluster5,weekofyear,data_CO2
1995-03-19,-174.8982155,-225.85970625000004,466.89232375,-1440.051771625,834.2304624999999,0.0064614662875,0.0068914658425,-0.0270451800875,0.0092587422125,-0.0032831627875,-0.7339610825,-0.6762671332499998,1.50541061375,-0.06570389,1.252560335,54.60322975,80.96203325,-32.1869359625,-57.86678325,-121.0855765,0.1059822440147399,0.2393531519919633,-0.0409167192410677,-0.175252977758646,0.0768025731667876,-0.3287054877728224,0.2051400202326476,-0.1347495859372429,-0.1913289222866296,-0.0916368383914232,6.0924989,-1.85665631,-2.7707292075,6.17582013,-0.5739539124999999,12,359.68844375000003
1995-03-26,-480.848084,-626.7483386250001,326.9701527,-1543.1464925,696.8924475,0.009697288825,0.0107112264125,-0.0545453969999999,0.0104775799125,-0.0085492532125,-3.54950192575,-1.4449062387499998,-1.12043499,-0.6424415524999999,-1.1504745662500002,31.337528525000003,103.536153125,-76.916783125,-111.187313,-176.937176875,0.1029826655867509,0.2148881219327449,-0.0408627502620219,-0.1125107752159237,-0.1132471767487004,-0.612770289182663,-0.1978228176012635,-0.6109079234302044,-0.645974475890398,-0.2754736840724945,1.7819082374999995,4.504459375,-1.3910908549999998,-9.418748425,-12.886084425,13,359.72647875
1995-04-02,155.69992025,-268.63979325,319.2345525,-1126.556,857.2886325,0.013892152075,-0.0040925455375,-0.067869261,0.0224699783749999,-0.02302334625,-0.09392537875,-1.845710175,-1.27125451625,1.63249217125,-1.98013303,68.42228825,158.25519875,-32.2184875,-35.592047,-163.7570965,0.0129633673350326,0.152431285008788,-0.0439136461354791,-0.1245923796668648,-0.2257563527673482,-0.7894757688045502,-0.3344662114977836,-0.2384303603321313,-0.4083048226311803,0.1169325462542474,9.7399552,2.5590107,-5.459383212500001,-7.6180260875,4.65756992625,14,359.7645225
1995-04-09,301.3928595,53.63755375,-11.5983865,373.41909625000005,1306.8249125,0.015197919125,-0.0140323655,-0.06045165575,0.0274856995,-0.0069200335875,-4.5184604125,-1.6699594025,0.53136255125,0.5054431749999999,0.4812913325,19.460177125,177.52436125,-62.4006445,31.59148125,38.012291125,0.0186659902101382,0.0781676489859818,-0.0666403379291295,-0.077020932920277,-0.044912859913893,-0.9356138035655022,-0.6195441596210003,-0.8042936250567436,-0.2708164877258241,0.5235068388283253,11.6433882625,1.02269039,-3.6372506375,-0.5799169649999999,16.1539930625,15,359.80257125
1995-04-16,541.532785,-177.0357925,-135.62284575,-84.04919874999996,3.4990887500000127,0.0195630185,0.00724543995,-0.03814995825,0.0104674598125,0.0150207609999999,1.253598025,-1.70447089125,1.3306810112499998,-2.0487698125,5.401976475,-50.7735899625,-88.011003,-10.7366852225,-58.0043575,39.232590625,0.0579957891022786,0.0456099834991618,-0.0211099596926942,-0.0913399024866521,-0.0383622899971669,-1.0407214611768725,-0.4716543518006801,0.07635924895294,-0.7430277988314629,0.1612446342478506,1.6751706549999998,-1.70341245375,9.1980813875,-2.3011867525,6.057814499999999,16,359.84061375
1995-04-23,1456.67084875,-224.7111425,-154.887231,618.338639375,-108.08261250000002,0.0076896657625,0.0179310841875,-0.0009884976375,-0.0054678796499999,-0.0104263458249999,1.15701551125,1.011186309375,-2.9289542125,-1.7319047450000002,3.1969376175,-41.731028375,-2.688906712500001,4.502771025,58.669756750000005,18.506637375,0.113490774296224,0.0531972231692634,0.0131665064254775,-0.1302046636119484,-0.379240445792675,-0.7168619558215141,-0.1821394953876733,-0.2154367652256041,-0.945733442902565,-0.1874776016920804,3.602819975,-0.43138111375,13.72991475,-1.2670467175,-0.6549965750000011,17,359.87865875
1995-04-30,63.65880775,307.89803500000005,204.9732940375,286.71716525000005,448.0935075,0.01577333875,-0.0153280410624999,-0.03472525225,0.005769897565,-0.0025629064375,-1.28749991315,-2.57203580625,-2.37655382875,2.7436905125,-4.2038429875,60.37247875,106.879425125,-46.56647687499999,55.09396075,-24.5765272,0.1552175702527164,0.1606787927448749,-0.0071427644870709,-0.1169770816341042,-0.4058654941618442,-0.720901370048523,-0.4923279024660587,-0.7396270371973515,-0.3933648553211242,0.2708870940841734,18.8480768125,-0.3337615212499999,9.674954725,0.3445719449999999,-18.7245365,18,359.9166975
1995-05-07,822.0367625,-542.42761375,23.76795625,-310.3460575,219.515257875,0.01493321875,-0.0152189154499999,-0.02797110675,0.042925618125,-0.00238833251875,-2.0440426560625,-0.5396577581249997,-5.212762487499999,0.0517546250000001,-2.3184311,1.3633174999999973,-28.666170500000003,-23.51109905,-56.231768425,-127.939078375,0.1149059664458036,0.0962086496874689,0.0039357242362711,-0.1743303220719098,-0.4721418246626854,-0.7759775742888451,-0.53071503713727,-0.8042966723442078,-0.2318044761195778,0.2404125332832336,8.24307787375,0.3807270625,-1.9426478375,5.512995925,-11.2106311875,19,359.95474375000003
1995-05-14,-199.26041625,-89.94987525,31.6385229375,-264.674965,-2.978323750000044,0.0054455478499999,0.026721840625,-0.02805780425,0.036858465125,0.0184328961625,-4.050413949999999,1.8155806275,-2.3265844125,-0.2564448299999999,1.3908198162499998,18.359001125,-59.2826505,5.924785862499999,-138.49819275,-15.822682374999996,0.0764298285357653,0.0519873448647558,0.0207904725102707,-0.1421675607562064,-0.4592916592955589,-0.8360786661505699,-0.309312205761671,-0.7602686733007431,-1.671106219291687,-0.264169055968523,2.4065874125000004,-0.4605140675,0.3014088249999997,-0.4317552712500001,16.923924875,20,359.99278875
1995-05-21,-305.96989,264.71295875,-8.685742349999991,668.4012974999999,-498.146139375,-0.0006081424375,0.0031607459364999,-0.0405946165,0.02755984795,0.03350412425,-0.0019206937500002,3.8604990125,2.8376698625,0.906468825,5.121797399999999,24.3784117125,-43.851328,52.348231375000005,31.603175625,138.854054,0.0337893633404746,0.0987449786625802,-0.0208705036784521,-0.1905504018068313,-0.3731326386332512,-0.6929598078131676,0.0440797745250165,0.5894872192293406,-1.605078935623169,-0.4643294997513294,-2.56983247875,-2.4586778875000004,7.7406767,2.1268415125,9.9046358,21,360.03082375
1995-05-28,113.2990905,79.35192649999999,117.59443025,489.05336,189.35678475,-0.00866689285,0.01891742225,-0.040090495125,-0.0198590366125,0.01971705625,1.8892868125,1.33669775,3.8332623,-0.1424510875,6.8667295500000005,17.250918549999998,0.6203785374999988,37.80011425,40.4012813375,146.7868105,0.1428672028705477,0.0164458166109397,-0.0489685232751071,-0.1338086742907762,-0.3832740522921085,-0.2992916405200958,0.4883140213787555,1.965427935123444,-1.281917825341225,-0.4979305788874626,5.3040830875,-1.16996814375,1.9068111125,0.07011608,-7.5231216125,22,360.06888125
1995-06-04,381.1699337499999,55.099786125,-82.361053125,184.947273875,543.77271375,-0.000167991325,0.027676704625,-0.0189000082699999,-0.0338937373749999,0.0059054425475,-0.40369228875,0.0069585437499999,2.6463582175,-1.26305217375,3.0589343,-33.9470538125,44.510798625,5.4918240895,40.7833595,77.0582965,0.1413647802546619,0.0152840395458042,-0.0135530543484492,-0.1355499252676963,-0.3142033796757459,-0.1730934716761112,0.608057115226984,2.0830138325691223,-1.0274937078356745,-0.6815912276506424,13.141485,1.56210280375,1.4263058425,-4.8753175625,-10.3711733,23,360.10691875
1995-06-11,-112.24192375,-90.591673125,-120.269473375,-63.10066874999998,40.63911375000001,-0.0034202349875,0.0310471323749999,-0.004955848875,-0.049029504625,0.00098805433,-0.49361522375,1.6513340749999998,2.13510443,-2.05766200625,5.651435525,-49.8241166625,2.946832125,13.6715851625,10.747348250000002,52.691109125,0.1230683410540222,-0.0005475364450831,-0.029422848514514,-0.1899358443915843,-0.1886920556426047,-0.0136864049418363,1.0672304332256315,2.546726867556572,-1.1735302656888962,-0.3528564069420099,8.5475238125,1.97970459625,6.8336213125,4.5986574280625,-6.9351134375,24,360.14495624999995
1995-06-18,9.394231625000032,-60.1205855625,-60.66401549999998,-16.263368125,563.88262875,0.00127792736875,0.0079381817625,-0.0095902125375,0.009033331625,0.0186798681625,-1.4154209875,1.156780475,1.13168009125,0.0241045775,0.2077813875,-5.461832787500001,99.6511578625,7.0319841875,44.33199325,24.52764955,0.125563615001738,-0.0726588121615349,-0.0541956704109906,-0.1189397489652037,-0.4500173479318619,-0.0407491209334693,0.9768109768629074,1.5735753700137138,-0.748135469853878,-0.3068986675934866,5.833760255,3.35541657125,2.7584135125,2.99052405875,-1.961374025,25,360.18301125
1995-06-25,773.4176167500001,-308.1241744375,-301.10738875,-58.76389874999998,352.92071075,0.00905913034125,-0.0316592034625,0.020846971125,0.017638431375,-0.0005227624374999,0.291690115,0.6152628124999999,-2.314432875,0.97089348875,-0.170281875,-31.45601175,116.1293355,-13.993982625,90.9301051,-36.86661775,0.2040519770234822,-0.0207474800990894,-0.0352448462508618,-0.170759130269289,-0.3098480757325887,0.0811371384188532,0.966758482158184,0.8867950211279094,-1.0354340486228466,-1.0320987403392792,6.4863431675,1.4732221375,3.959934187500001,7.39608026625,-3.522013375,26,360.22103375
1995-07-02,-525.6135875,49.83420999999999,-158.52465675000002,-420.08276125,-27.970582312500014,0.007877646325,-0.0289984821875,0.0098127946725,-0.0097878343187499,0.0293641925,0.744853028125,-0.5181040193750001,-2.741028475,-0.3363669625,-0.362234775,-27.259433125,21.752450625,-1.66677025,-92.18324875,-49.726129125,0.1671857759356498,0.0623440295457839,-0.0409538014791905,-0.1138202296569942,-0.2876478359103203,0.1075259163044392,0.5440032370388508,0.0024678390473127,-0.4619360044598579,-0.7258536890149117,7.6424725675,1.8943252675,-3.14995066875,0.7390857999999993,-10.334127825,27,360.25687375
1995-07-09,575.579341875,-126.334602125,-214.911062875,336.46887762499995,-657.69472,0.016040767375,-0.0306050913625,0.0112559495,-0.05618459375,0.0005573947374999,2.979840275,-1.9835340875,-2.85672265,0.4980009787500001,-0.8299957387499999,-18.79751705,-49.3188653125,-21.0452692875,45.28234503750001,-18.655264125,0.1589175574481487,0.1005185581743716,-0.044836199376732,-0.0261592934839427,-0.2787408120930195,0.2453549173660576,-0.0994387452956289,0.127223192481324,0.1616117926314473,-0.5600071586668491,4.27506195,1.0562366375,-1.85264579625,-4.1873097625,3.6068821175,28,360.29071875
1995-07-16,-634.5815212499999,11.87133,-124.347921125,-405.196887625,-76.84672593749997,0.01078060621875,-0.0093692150499999,-0.0060788918,-0.040376438375,0.01083477175,1.267354578625,-1.102331645,-1.428490327875,1.49230495875,-0.974039499625,33.097133595,4.030601762499999,-2.51942509375,-81.05380675,-29.144757375,0.1262757396325468,0.151365615427494,-0.0500702229328453,0.0011957992246607,-0.1661866586655377,0.5682850480079651,-0.0624547799816355,0.4193083140999079,0.8111755736172199,0.4225826757028699,0.5181252374999998,-2.2231688375,6.443467275,2.72761619,0.3712858087499999,29,360.3245675
1995-07-23,-2.662722500000001,71.859408425,-150.08840930000002,291.506847,-55.411418125,-0.0029770186299999,-0.038330331625,-0.010220473875,-0.030053494625,0.0050048044499999,0.923100348125,-1.4629413375000002,0.1861570999999999,1.7724348375,-0.64921379875,16.609470175,45.509017125,-5.56305861875,49.010510375,14.237009374999996,0.0931680873036384,0.1302779028192162,-0.0398469814099371,0.0099109124494134,-0.1442765882238745,0.7942470237612724,-0.0528646317543461,-0.2538876365870237,1.4922457039356232,0.7888036072254181,2.8352221375,-2.6144531375,1.8056013625,0.94597165,-8.5702308,30,360.35841375
1995-07-30,739.6688662500001,-158.36068469999998,-219.6077695,292.534352,222.346052375,0.0037351442175,-0.069032457625,-0.0040870198437499,-0.0136953205,-0.033813581875,0.84021885925,0.2858310937499999,2.26358962875,1.9555976125,-0.71847003625,-19.2163250625,74.441951125,-21.5019483375,109.377825375,36.744510000000005,0.1167935682460665,0.0745158153586089,-0.0444735973142087,0.0526959872804581,-0.3841650858521461,0.9502038061618804,0.0628161020576953,0.0411424818448722,1.3830174654722214,1.1026893481612206,6.1171887725,-2.1938188125,2.8337923000000003,7.2462849625,-5.740105412500001,31,360.39225625
1995-08-06,348.46821,132.735421875,7.1050348375,-30.01511499999998,458.76004875,0.00472750206875,-0.063551538125,0.0014273613275,0.005183539125,-0.0155886057125,0.2479902820749999,-0.8037562025,-1.697208013375,1.28462033,-3.6470309825,14.398457812499998,85.98581,-6.203629675,71.5317648,-47.281175625,0.0878862179815768,0.0063384695822605,-0.0494093499146401,0.1164859505370258,-0.5562478005886078,0.689552515745163,-0.0260714598698541,0.2821387029252946,1.3471767380833626,0.8229768052697182,4.911606249999999,-0.5705694525,6.8775205125,7.349035049999999,-7.4933435625,32,360.426105
1995-08-13,147.66790124999997,53.35050075,-63.963167000000006,21.393709875000003,465.3192075,0.0034725715625,-0.06960463675,-0.0055982262625,-0.0153243147,-0.038377887875,1.00888252925,-0.1865384128249999,1.2577549125,1.097010568,-0.81778517,-3.341173146249999,111.305683875,-3.2628334125,73.177739675,23.1509782625,0.0839683469384908,-0.040073588839732,-0.0538395619951188,0.1921469364315271,-0.5541302934288979,0.3123918995261192,-0.4103210512548685,-0.8397089689970016,0.6549990307539701,0.4251377452164888,2.1478676075,-0.9336382854375,0.960853775,9.77028015,-9.439112112499998,33,360.459955
1995-08-20,-42.50311300000001,-195.07902225,-38.66849687499999,-571.0089837500001,256.15481,0.01079468135,-0.05151090225,0.014808264175,-0.0604434711249999,-0.025799098,1.87770579375,-0.2224604774999999,-0.06168735375,-0.09011627625,1.95870390125,-8.24635777125,83.04297475,0.4890644625,-4.067441749999997,-22.6563021125,0.0468811239115893,0.0274012697045691,-0.042138720396906,0.2108214609324931,-0.5591937229037285,0.3558652848005295,-0.1648986472937395,-0.314717574045062,0.1782347857952118,0.3855889569967985,3.0305216625,1.42540130375,-4.7714515125000005,6.111142754375,-7.8890623125,34,360.4938025
1995-08-27,956.8462425,-481.15268625,-80.801175375,148.4215125,659.81625125,0.0209314899999999,-0.008825919325,-0.0082970562,-0.00484842315375,0.0027535637115,-4.0874392625,0.82574148,0.9253934875000004,-1.02349888125,3.51791385,-35.690140587500004,60.48967925,-34.04292725,67.30512525,37.250566250000006,-0.0004476877511479,0.0241428534354781,-0.0416028210893272,0.2103507760912179,-0.6999368295073509,-0.2224762353434925,-0.0188609673641622,-0.1912595639005303,-1.3161393124610186,0.0137788373976945,8.293336,2.59201895,-11.473422825,5.8170563725,-0.7120294337499999,35,360.52764875
1995-09-03,376.935656375,-611.6950375,-300.97201575,88.21869199999999,-1169.0758025,0.022403895875,0.021501413375,0.0161865870375,0.0171398923,-0.0054829516462499,-1.0047598805000002,-0.05257443,1.7479648150000002,-1.0778616375,3.539795325,-58.38533425,-128.66575375,-21.77038445,54.75770175,53.397888625,0.001809640918509,0.0368133053125347,-0.0482195294462143,0.1068916814401745,-0.5977482199668884,-0.222510028630495,-0.1364131319569423,0.0658617027802392,-1.4463321268558502,-0.5381541438400745,6.39602455,2.05013444625,-5.3526581125,4.78259650625,2.37842945375,36,360.5614975
1995-09-10,772.0327649999999,-149.72049125,-38.53205725,766.6911375000001,-271.69705625,0.0107605442375,0.037973839125,0.00827388592,0.016370587425,-0.0186099814375,0.8972641675000002,2.1078669875,-1.6544655391249998,-0.8690429862500001,0.3685106912500002,-33.41901475,-58.785015,26.1920660625,118.73749875,46.9077625,0.0091482189018279,0.0785262789577245,-0.0484973439015447,0.0964292241260409,-0.7387569472193718,-0.0665433236863464,0.2195148468017577,0.7430775761604309,-1.493742898106575,-0.7049407064914703,4.7767160425,-0.44689402425,-6.3983164,9.45210335,2.7007881750000005,37,360.59534375
1995-09-17,110.67670875,52.06091045,16.183394999999997,320.5531925,658.211925,0.0135946859125,0.033265692375,0.0163215305,0.00996384506125,-0.034770608125,-1.628229105,-1.47583612,0.594108908375,-1.68369019375,-3.18132635,-45.809699,52.185579625,-19.78016983175,-10.339638874999991,22.61572530875,-0.0670941665302961,0.037882666918449,-0.0474150208756327,-0.0382993168896063,-0.7545610591769218,-0.5711133480072021,0.1259975694119929,-0.1248376574367284,-1.3168724328279495,-1.1944857388734818,3.8830939875,1.841275365,-4.766711862499999,8.0924201375,-0.5465582149999999,38,360.6291925
1995-09-24,-648.7266125,-192.528578675,185.06961625,-993.80443875,141.86243875,0.026196407875,0.0283024995,0.0017099768912499,0.0119248243425,-0.0052653603062499,-3.0096822500000004,-0.9844094987499998,-0.7588570379999999,-2.3729124875000003,0.4598116875,1.5083335250000005,-13.155902,-33.8924428125,-169.551426625,-105.887416125,-0.0334829902276396,0.030084963858826,-0.0298676514066755,0.0484087847871705,-0.7410591691732407,-0.4122407734394073,0.144987806212157,-0.5939516238868237,-1.3571486324071884,-1.2802593484520912,2.42291004375,0.9297632269999998,-2.0055319375,9.694771925,-6.08889655,39,360.66303625
1995-10-01,-1020.24484625,431.5677105,256.79100874999995,119.992080375,-641.44009625,0.0290668060625,0.021131234625,-0.023020651,0.019629288875,0.00470305064625,0.7989566037499999,-3.6775734875,1.4765437375,1.17195612375,0.4411481250000001,41.02361781250001,-47.7505125,5.879784875000002,-53.10768675,55.199082,-0.0701362844556569,-0.0609116433188318,-0.0315986988134681,0.0531525374390184,-0.9735129773616792,-0.5533241257071495,-0.407873360440135,-1.4101570397615433,-0.9849614948034286,-0.4744127262383699,5.2661846125,-0.008965003,-3.0623081875000007,9.6171909125,-0.0363715624999998,40,360.6968812500001
1995-10-08,-126.69300625,404.26285875,133.988858,83.973614125,180.91682875,-0.0018287128624999,-0.0130308440749999,-0.008685983925,-0.00266230658375,0.00214980745,4.1564959375,-1.67213709375,2.5826394705,1.26357332,2.2630177,39.162517125,79.29594725000001,39.169597625,18.55498445,74.1567850625,-0.040335343685001,-0.1243450799956917,-0.0372633174993097,0.1295856367796659,-0.7551872134208679,-0.4856370575726032,-0.6839182525873184,-0.9139211177825928,-0.1211401387117803,0.0154346649069338,-0.1235113249999999,-0.7902025524999999,4.4551786125,5.872265275,6.7720619125,41,360.73072750000006
1995-10-15,-402.3185175,332.67684,239.860187,-320.80435750000004,762.36867625,-0.01576758475,-0.0278621385,-0.027996403875,-0.0122040370499999,0.0065449171625,1.2647049925,-0.512192113125,0.42991939375,0.2693247875,-0.5266380837500001,56.2393135625,124.919327125,14.6883014125,-15.2445943375,-23.489422425,-0.0064012964139692,-0.1473175790160893,-0.043854045215994,0.0358507980708963,-0.7347825765609741,-0.4199078381061554,-0.6472344174981117,-0.7001528516411781,0.3035546741448343,0.3517355863004923,8.728324937500002,0.4211597574999999,1.0440271641250003,12.1973428125,-2.0187963749999995,42,360.76457625
1995-10-22,-748.90655625,523.734015,134.033143125,-84.24868932500004,-386.424365075,-0.0162306139999999,-0.0340316705,-0.042005602625,-0.0197727996,0.0076222816249999,0.2342918412499999,0.1922722095000001,1.54907361875,1.5798627,0.6402773574999999,27.1583921875,-30.753832475000003,24.315913287500003,-65.65216406249999,46.663654625,0.0183953859377652,-0.1229260833933948,-0.0143305507081094,0.0169702434795908,-0.7853995859622955,-0.5154665224254131,-0.7852238714694977,-1.024064101278782,0.6304877959191799,0.7739667445421219,11.7469911625,2.9755241925,-2.23591029875,-3.700174912500001,-8.647583775,43,360.798425
1995-10-29,1462.2506875,-551.3494137499999,-161.72639987500003,193.03355,709.357143125,0.0033844322125,-0.0154687594999999,-0.0592158715,-0.009192325775,-0.00177062283375,-1.5827407477499995,0.12351376825,-3.20676236875,0.8859347267500001,-0.46945920125,-7.530612762499999,113.8682305,-61.4010714125,124.3279288125,-93.9230034625,-0.038993325899355,-0.1101600304245948,-0.0439660986885427,0.0504209734499453,-0.7179589867591858,-0.3647754341363907,-0.5817876756191254,-0.0965620540082455,0.7544629871845245,1.0654499679803848,12.781401125,2.0240915875,-5.29439835,4.4834178,-9.5060666,44,360.8322725
1995-11-05,1128.745725,-188.76582875,-138.15800475000003,318.4170725,416.6412625,0.01500608075,-0.02151568675,-0.0566160337499999,-0.0058289766725,-0.00695755435,-4.6976243875,-2.773566725,-1.19009275375,0.3997159249999999,-3.7562576125,-16.485508375000002,52.858912625,-96.278317425,150.760068375,-15.0853307675,-0.0972571494057774,-0.1172073511406778,-0.0440318542532622,0.0916585428640245,-0.8973806798458099,-0.9783218428492546,-0.907358169555664,0.0009652441367506,-0.2364288216631394,0.8276942521333694,-1.1305674975,3.0500258375,1.0058768,4.8781020375,-12.0389898375,45,360.8661175
1995-11-12,1162.14616625,-581.1082162499999,-59.82935287500001,-959.04410625,-199.730548375,0.0069602372875,-0.0034930346999999,-0.0074096358075,0.0040126711749999,-0.0104833993124999,-0.2425578962499999,-0.2385638912500001,-2.2847060337500005,1.50284355,1.048522525,6.389866800000002,-28.2938365,-8.285363125,60.65971964250001,-118.553173,-0.0095369320770259,-0.107358731329441,-0.0417727674357592,0.0825857673771679,-0.8688495010137558,-1.0979423820972445,-0.8664787411689758,-0.2866370426490903,-0.1632075151428579,0.7290327847003937,5.391595225,1.86368525,2.3559729995,0.8516241015,-10.14473905,46,360.8999675
1995-11-19,343.866905,227.42738875,137.42830125,-29.372774999999976,-92.78002687500005,0.0095706040875,-0.0061529335249999,-0.018262349175,0.00429885450625,-0.0058524642875,-3.72868722875,-2.99629868,0.1002540999999999,1.01354344,-0.90876092125,19.843461,8.925071000000003,-62.535692375,51.4919826,-3.2625521250000027,0.0057738347095437,-0.0715531650930642,-0.0624331012368201,0.0560201839543878,-0.8404897078871727,-1.12796538323164,-1.0687651559710505,-0.9280484858900307,-0.2808129601180553,0.6952162608504295,7.59192256625,1.41286141875,-4.20805932175,-2.7827921875,0.4077521500000003,47,360.933815
1995-11-26,1124.1997175,589.10764625,12.356818750000002,1341.50668125,-149.04692625000004,0.00222228775375,-0.0085538678875,0.0011133304374999,-0.007482060925,-0.008142477525,-1.3444402387499998,-2.7394613625,-2.0652445875,0.0762867025,-1.245793168,-38.565178375,-16.67481075,9.97592020875,160.75526125,89.50444237500001,-0.0548685833346098,-0.045501098036766,-0.0743991876952349,0.0313020597677677,-0.7839410528540611,-0.9520882368087769,-1.060161605477333,-1.1717701107263565,-0.1765678357332944,0.522043488919735,2.5661489625,1.134575301125,-5.1220459625000005,-3.182167875,9.1777955125,48,360.96766375
1995-12-03,1373.3205199999998,1121.2350125,-47.302363749999984,2490.4928375,1026.3660725,0.0015857079624999,-0.0164272174375,0.014650115625,-0.0173908475,-0.010782235375,-3.7045555125000007,-2.6601152625,-0.6500336125,-1.267082395,-3.5681993625,-55.649516125,52.6565945,4.499325125000002,194.02632375,234.96987,-0.1067185420542955,-0.0274210949428379,-0.0188097539794397,0.1323678884655236,-0.8981527239084244,-0.8089325949549675,-0.828736923635006,-1.2037978768348694,-0.0342399265027779,0.6957737132906914,5.8543617875,-0.28015105375,-11.5647905625,7.968897150000001,10.4079721875,49,361.00150875
1995-12-10,2380.58364375,881.619475,-245.881609375,1033.25599125,1422.16943,-0.0001246867192499,-0.021670952625,0.0157584165075,-0.020897436625,-0.0073890194,-2.407292775,-2.899980375,3.144542125,-0.6881248925,-1.6145261050000002,-61.08079475,139.71647975,2.6602108725,271.8126225,88.99459375,-0.1756941154599189,-0.010025619121734,-0.0804834300652145,0.033215937350178,-0.9932747036218644,-0.6774973422288895,-0.80898068100214,-1.0423348546028135,-0.0194770533707923,0.5822694376111031,5.2792253875,-2.55755387,-6.1566307,13.387849,23.1809765,50,361.0353525
1995-12-17,1175.0266955,-458.2690111825,-222.809369375,-635.25618875,-774.0956775,0.0018463306125,-0.002048855725,0.0231925861249999,-0.0162597214999999,-0.01132271925,0.369593779625,-1.5277106362499997,-7.6684826125,1.31262424125,-1.7596074075,6.981032487499999,-54.34705166250001,-1.944800687499999,-74.42142812499999,-196.206415,-0.0727925566025078,0.0025684637148515,-0.0724433576688169,0.0142018675687722,-0.8265375569462776,-0.307955764234066,-0.5937440395355225,-0.969454489648342,0.1054981020279228,0.6050464883446693,6.427849625,-0.250834442875,-7.23767065,11.835045025,15.017524375,51,361.06919875
1995-12-24,778.15202375,-705.83604625,-759.86781875,-360.3981074999999,-1036.64481875,-0.0034629247,0.0043479257124999,0.0322189369999999,0.014627820425,-0.01009580525,-2.76144605,3.2127216875,-8.2869797875,0.59223071875,-4.506667625,-47.93948275,-142.18224750000002,12.88996175,-76.41735285475,-192.877035625,-0.040538464905694,0.1738797230646013,-0.0881386753171682,0.0218327844631857,-0.6874151825904846,-0.0914555210620164,-0.1796175567433238,-0.2538176942616701,0.3962334506213665,0.814732514321804,18.865356,0.5449175725,-13.127935375,12.640573925000002,0.9873896375000002,52,361.1030475
1996-01-01,-82.95964125,-159.14773625,-997.9847175,1186.7696225,-1791.0338325000002,0.0141912109499999,0.00011312495875,0.02408070125,0.000897279775,-0.0091434966875,-3.1970624249999995,1.2904337385,-1.728839255,2.935600075,-5.3809429875,-47.568315525,-120.380327,-20.2828446625,85.730878375,112.975781375,-0.0020663146715378,0.0952437873929738,-0.0823383796960115,-0.0384023101069032,-0.6701254397630692,0.0927482624538242,-0.465792927891016,-0.96058439463377,0.3142974581569433,1.0223119407892227,14.6851000625,1.1539693412499998,-9.2897539375,0.0144956999999998,-1.5926988875,1,361.14173125
1996-01-08,-644.2129825,795.31670375,-741.0737387500001,1507.144625,-1585.58611875,0.013698523375,0.0072235438249999,0.04550277075,-0.0078745334125,-0.0113476888125,0.575728325,-0.506171489375,3.5715482375000005,1.9600842375,-4.5424188375,-48.8957392,-94.161898825,49.504905475,73.9049224375,251.52196375,-0.0205072670942172,0.0017858527280622,-0.060027269180864,-0.0177124369656666,-0.8313009887933731,-0.1582223661243915,-0.8204429671168327,-0.328743657679297,0.5330177769064903,0.8832769319415092,19.426183625,-2.169992425,-7.2363494,-0.0381004250000001,11.5890087625,2,361.17557625
1996-01-15,1126.56886875,693.08887,-637.69872375,2154.27435,-40.14486875,0.0117453631875,-0.0099314783625,0.058179922625,-0.0128495983125,-0.0109855906875,-3.443516025,-2.40593635,2.8872454975000004,0.1978610305,-2.86958,-70.5763432,13.589930625,-52.5660189,183.07270625,247.70698875,0.0443417464193771,-0.0492079933173953,-0.073446369729936,-0.0359961139038204,-0.6178182512521744,0.0028801385778933,-0.7848110571503639,-1.2049359232187271,0.4774272032082081,0.7289323732256889,17.177641625,-0.70466845375,-8.5008228875,-3.1782206125,1.34444913,3,361.20942625
1996-01-22,2554.570575,594.6939225,-1054.7694887500002,2430.2425125,-92.84602500000004,0.0068994476,-0.00948291135,0.0615964343749999,-0.0161228363749999,-0.0125481636249999,-5.29338775,-0.5506689512499998,-1.00043944375,-0.7635608475000001,-5.0006188625,-138.81214875,-47.112025575,7.288413500000002,236.7500225,177.796123125,0.0449169318890198,-0.0527489627711474,-0.1134297344833612,-0.0402480228804051,-0.7674483582377434,-0.0906217372976243,-0.6932296603918076,-1.299889288842678,0.4174405410885811,0.6518764197826385,22.792354875,1.6380767675,-10.0881311125,-12.9124716875,-7.594118712499999,4,361.24327125
